customer_id,mean_amount,std_amount,mean_nb_tx_per_day,network_id,bin,lat_customer,log_customer,available_terminals,nb_terminals
C00003093,17.65833084166514,8.82916542083257,3.200847749397352,M,515878,39.0045,7.4224,"['T001055', 'T001088', 'T001051', 'T001057', 'T001000']",5
C00003094,45.787018145293,22.8935090726465,2.2634927169086345,A,375601,39.7644,7.8512,"['T001023', 'T001054', 'T001017', 'T001026', 'T001084', 'T001022', 'T001049']",7
C00003095,81.03701494326054,40.51850747163027,2.534187072909771,M,552755,41.3868,9.3357,"['T001042', 'T001064', 'T001021', 'T001014', 'T001056', 'T001070', 'T001074']",7
C00003096,60.498821347203304,30.249410673601652,1.0811733733104423,V,422241,42.1342,8.2058,"['T001025', 'T001020', 'T001071']",3
C00003097,61.46915365601329,30.734576828006645,3.192585191888162,A,375562,37.0079,7.5333,"['T001001', 'T001076', 'T001008', 'T001059', 'T001077', 'T001045', 'T001064', 'T001040', 'T001002', 'T001034', 'T001079', 'T001058']",12
C00003098,16.570049638742553,8.285024819371277,3.95651122748319,D,361839,37.8102,8.3537,"['T001015', 'T001011', 'T001096', 'T001006', 'T001095', 'T001028', 'T001066']",7
C00003099,7.796728900299588,3.898364450149794,0.0649235142960296,V,403567,38.9049,7.9653,"['T001057', 'T001088', 'T001051', 'T001000', 'T001055']",5
C00003100,47.85846375390526,23.92923187695263,1.0746829317979731,V,445961,37.3949,8.0203,"['T001008', 'T001066']",2
C00003101,20.934821198118033,10.467410599059017,1.5241417881940849,V,455573,37.9677,7.4113,"['T001016', 'T001011', 'T001034']",3
C00003102,70.17258634231906,35.08629317115953,1.8391658145944483,D,364326,41.5935,7.5518,"['T001044', 'T001036', 'T001020', 'T001025', 'T001035']",5
C00003103,36.08623961216518,18.04311980608259,3.8215788851549988,V,418853,41.5179,9.2992,"['T001074', 'T001056', 'T001064', 'T001014', 'T001070', 'T001042', 'T001021']",7
C00003104,50.9831743878273,25.49158719391365,1.9133720760550097,A,375601,41.9262,7.9546,"['T001044', 'T001071', 'T001035', 'T001020', 'T001025']",5
C00003105,92.9951834797259,46.49759173986295,2.3742199649780398,V,409711,38.2527,8.5863,"['T001028', 'T001098', 'T001058', 'T001037', 'T001075', 'T001006']",6
C00003106,54.53707287244363,27.268536436221815,2.5568477939742333,V,491613,40.3354,8.3459,"['T001040', 'T001065', 'T001017', 'T001033', 'T001001', 'T001009']",6
C00003107,53.10393645017225,26.551968225086124,0.9082883883319628,M,515857,38.4791,8.531,"['T001089', 'T001098', 'T001058', 'T001027', 'T001097', 'T001037', 'T001043']",7
C00003108,10.798246812409491,5.399123406204746,3.139155438939408,M,510017,38.0673,8.9635,"['T001039', 'T001048', 'T001086', 'T001096', 'T001018', 'T001075', 'T001089', 'T001047', 'T001097', 'T001002']",10
C00003109,43.299064222624736,21.649532111312368,0.6778597334959149,D,360042,41.4962,8.3765,"['T001074', 'T001093', 'T001020', 'T001068', 'T001091', 'T001003', 'T001014', 'T001062', 'T001021', 'T001060', 'T001092', 'T001044']",12
C00003110,55.503315865289444,27.751657932644722,2.541299977451345,V,465965,39.7742,8.3367,"['T001049', 'T001059', 'T001029', 'T001004', 'T001013', 'T001022', 'T001054', 'T001023', 'T001079', 'T001007']",10
C00003111,27.0333374546049,13.51666872730245,1.2618661568888996,A,375617,39.4031,8.7019,"['T001059', 'T001030', 'T001063', 'T001013', 'T001079', 'T001029', 'T001004', 'T001094', 'T001019']",9
C00003112,85.36239200462772,42.68119600231386,2.7458642361247576,V,405746,37.7467,8.8258,"['T001097', 'T001038', 'T001086', 'T001006', 'T001096', 'T001028', 'T001039', 'T001089']",8
C00003113,51.2421809351108,25.6210904675554,2.031089730389647,A,375563,40.1547,8.5675,"['T001040', 'T001009', 'T001007']",3
C00003114,97.64216848325486,48.82108424162743,1.649253203068358,M,518627,40.8285,8.9498,"['T001069', 'T001090', 'T001033', 'T001053', 'T001062', 'T001076', 'T001009']",7
C00003115,51.871389356417765,25.935694678208883,0.6389848051353781,A,375563,39.5403,8.3855,"['T001059', 'T001029', 'T001049', 'T001004', 'T001022']",5
C00003116,67.21500288254427,33.607501441272134,2.049474350180067,V,454648,41.6099,7.4036,"['T001035', 'T001025', 'T001036', 'T001020']",4
C00003117,54.03801659172223,27.019008295861116,0.2803850418856686,V,415404,40.4142,8.9654,"['T001033', 'T001009', 'T001069', 'T001053', 'T001012', 'T001077']",6
C00003118,17.95411553939892,8.97705776969946,0.7178423790110009,M,512556,39.13,8.9314,"['T001004', 'T001080', 'T001082', 'T001063', 'T001019', 'T001030', 'T001087']",7
C00003119,43.063134895131654,21.531567447565827,1.5303361462448604,A,375617,37.4086,8.966,"['T001078', 'T001067', 'T001039', 'T001038', 'T001096', 'T001046', 'T001031']",7
C00003120,46.7130214988128,23.3565107494064,1.016109310366737,V,454649,38.2728,8.6795,"['T001037', 'T001097', 'T001028', 'T001043', 'T001048', 'T001058', 'T001098']",7
C00003121,17.132844770315266,8.566422385157633,3.67973977424953,A,377893,37.7202,8.0269,"['T001016', 'T001006', 'T001028', 'T001066', 'T001008', 'T001015', 'T001095', 'T001011', 'T001034']",9
C00003122,10.218241837174885,5.109120918587442,0.011448547153156685,A,377893,41.5809,8.2268,"['T001071', 'T001003', 'T001020', 'T001060', 'T001068']",5
C00003123,25.23940931237261,12.619704656186306,1.0738513285490594,D,360044,37.866,7.4417,"['T001011', 'T001016', 'T001015', 'T001034']",4
C00003124,11.705747909379546,5.852873954689773,1.9054665370899944,A,375563,40.7522,8.7437,"['T001062', 'T001065', 'T001009', 'T001090', 'T001069', 'T001033', 'T001076']",7
C00003125,68.73049011782479,34.36524505891239,2.7208133875763414,A,375563,41.3401,8.6001,"['T001092', 'T001093', 'T001042', 'T001021', 'T001044', 'T001062', 'T001003', 'T001060', 'T001068', 'T001014']",10
C00003126,19.33217370207868,9.66608685103934,3.7919548375984267,D,364341,37.9699,9.0255,"['T001089', 'T001097', 'T001096', 'T001039', 'T001048', 'T001018', 'T001086', 'T001002', 'T001047', 'T001075']",10
C00003127,31.5758941939052,15.7879470969526,2.6098603822824646,A,375686,40.3562,8.8328,"['T001040', 'T001069', 'T001007', 'T001009', 'T001033', 'T001077']",6
C00003128,44.409139901066965,22.204569950533482,3.962232782026845,M,542069,40.8788,9.2911,"['T001076', 'T001069', 'T001012', 'T001053']",4
C00003129,95.9377411338882,47.9688705669441,3.3958878042370264,A,377893,38.105,8.2821,"['T001089', 'T001011', 'T001098', 'T001024', 'T001028', 'T001097', 'T001006', 'T001015', 'T001037', 'T001095', 'T001034']",11
C00003130,50.268525819418485,25.134262909709243,1.761621875690766,D,360042,39.6002,8.4326,"['T001059', 'T001013', 'T001029', 'T001004', 'T001022', 'T001049', 'T001079']",7
C00003131,58.45692493557018,29.22846246778509,0.9991272474821051,A,375617,40.2356,7.8676,"['T001001', 'T001017', 'T001045', 'T001084', 'T001081', 'T001026', 'T001085', 'T001005']",8
C00003132,36.27919109553896,18.13959554776948,0.5392850862357514,V,425705,41.002,8.4546,"['T001062', 'T001065', 'T001093', 'T001068', 'T001076', 'T001032', 'T001003', 'T001092', 'T001060', 'T001090']",10
C00003133,68.23277393361573,34.116386966807866,1.2737003158776665,D,361800,38.9046,9.2575,"['T001082', 'T001041', 'T001087', 'T001019', 'T001080', 'T001063']",6
C00003134,59.83584802635958,29.91792401317979,2.2091271251497346,M,510242,39.3331,8.3506,"['T001029', 'T001079', 'T001022', 'T001049', 'T001004', 'T001059', 'T001013', 'T001088']",8
C00003135,30.752592443017008,15.376296221508504,1.50823138846699,D,364329,40.0921,8.831,"['T001077', 'T001007', 'T001009', 'T001073', 'T001040']",5
C00003136,71.02431901990165,35.51215950995083,1.3319612194253256,M,512482,39.3284,7.5446,"['T001057', 'T001088', 'T001050', 'T001049']",4
C00003137,64.16897619741997,32.08448809870998,0.7247275545732084,A,375584,38.5183,7.8426,"['T001024', 'T001000', 'T001037', 'T001052', 'T001057', 'T001055', 'T001051']",7
C00003138,51.249124566654174,25.624562283327087,1.178747284899548,M,532479,39.6312,8.8705,"['T001059', 'T001013', 'T001019', 'T001030', 'T001007', 'T001004', 'T001094']",7
C00003139,25.124958379486074,12.562479189743037,0.512375539858652,A,375601,39.876,7.9834,"['T001050', 'T001081', 'T001054', 'T001022', 'T001084', 'T001059', 'T001023', 'T001026', 'T001005', 'T001017']",10
C00003140,15.333507880531462,7.666753940265731,2.245372496922839,A,375686,38.8924,9.4111,"['T001041', 'T001080', 'T001082', 'T001063', 'T001019']",5
C00003141,21.359002023960286,10.679501011980143,0.7154442380692942,A,375618,40.6957,8.8269,"['T001076', 'T001009', 'T001033', 'T001053', 'T001069', 'T001090']",6
C00003142,51.144570426316434,25.572285213158217,1.7091407722559544,A,375561,41.4198,7.609,"['T001036', 'T001035', 'T001044', 'T001020']",4
C00003143,5.592070513173238,2.796035256586619,3.873646612836448,M,510052,39.1807,8.9499,"['T001082', 'T001041', 'T001087', 'T001063', 'T001030', 'T001080', 'T001019', 'T001004', 'T001027', 'T001094']",10
C00003144,86.95852718466223,43.479263592331115,0.7196603092111622,V,445962,41.1808,7.8045,"['T001044', 'T001036', 'T001060', 'T001032']",4
C00003145,81.70878169981765,40.854390849908825,1.7571868549379017,A,375650,38.0681,9.1876,"['T001047', 'T001075', 'T001097', 'T001002', 'T001096', 'T001086', 'T001039', 'T001018', 'T001089']",9
C00003146,47.867137222083755,23.933568611041878,3.8400009247507985,A,375581,41.1833,7.4676,"['T001083', 'T001035', 'T001036']",3
C00003147,92.47568494970008,46.23784247485004,2.9460990212320213,M,518772,38.0659,8.4984,"['T001095', 'T001098', 'T001096', 'T001015', 'T001024', 'T001097', 'T001028', 'T001006', 'T001089', 'T001011']",10
C00003148,90.3340539061788,45.1670269530894,2.3379828782484533,A,375563,41.6799,9.1347,"['T001056', 'T001021', 'T001064', 'T001074', 'T001042']",5
C00003149,68.21970731133922,34.10985365566961,0.05917567974700377,V,415403,40.2563,7.8319,"['T001040', 'T001054', 'T001026', 'T001085', 'T001081', 'T001023', 'T001001', 'T001084', 'T001017', 'T001045', 'T001005']",11
C00003150,81.30348309550429,40.651741547752145,0.7875289195744313,A,375562,39.4076,7.4563,"['T001050', 'T001049']",2
C00003151,6.9161471970875255,3.4580735985437627,2.713580589750977,A,375650,41.1956,8.597,"['T001076', 'T001091', 'T001003', 'T001074', 'T001093', 'T001060']",6
C00003152,30.003691576431866,15.001845788215933,1.8400189617346054,V,415170,41.881,7.9649,"['T001025', 'T001020', 'T001071', 'T001044', 'T001035']",5
C00003153,38.95021807399755,19.475109036998774,1.74694676508792,D,361369,41.2455,9.34,"['T001064', 'T001056', 'T001070', 'T001074', 'T001021', 'T001042']",6
C00003154,71.79815261694017,35.899076308470086,3.0496035346683774,V,409016,41.2457,8.0487,"['T001036', 'T001060', 'T001044', 'T001032', 'T001003']",5
C00003155,11.24383832442112,5.62191916221056,3.2662632378245013,A,375601,37.9359,7.7095,"['T001016', 'T001034', 'T001008', 'T001095', 'T001066']",5
C00003156,67.65017742450696,33.82508871225348,2.321672885830408,M,542858,41.4317,7.7669,"['T001020', 'T001060', 'T001044', 'T001036', 'T001035']",5
C00003157,49.756783958113964,24.878391979056982,3.9833064665706055,V,455217,41.157,9.1548,"['T001074', 'T001093', 'T001064', 'T001062', 'T001056', 'T001042', 'T001021', 'T001076']",8
C00003158,67.24510880478336,33.62255440239168,1.1874167486748592,V,440762,39.9263,9.2905,"['T001073', 'T001072', 'T001061', 'T001077', 'T001007']",5
C00003159,42.92394200350766,21.46197100175383,1.6159694071106254,A,377893,40.1612,7.8929,"['T001040', 'T001023', 'T001081', 'T001085', 'T001084', 'T001017', 'T001005', 'T001026', 'T001001', 'T001054']",10
C00003160,30.924326973935457,15.462163486967729,2.4794379661026236,A,375650,39.4518,8.1122,"['T001049', 'T001079', 'T001029', 'T001059', 'T001054', 'T001088', 'T001013', 'T001004']",8
C00003161,70.51470347617617,35.25735173808808,0.308792349310703,M,512482,40.7218,9.1458,"['T001009', 'T001076', 'T001053', 'T001033', 'T001012', 'T001069']",6
C00003162,88.48075632189193,44.240378160945966,0.09020498862215831,V,415403,37.8317,7.9557,"['T001024', 'T001034', 'T001095', 'T001066', 'T001006', 'T001016', 'T001008', 'T001011', 'T001028', 'T001015']",10
C00003163,97.91940441642558,48.95970220821279,1.8863668649111225,M,512556,39.2689,8.7588,"['T001004', 'T001080', 'T001013', 'T001019', 'T001063', 'T001087', 'T001094', 'T001079', 'T001030', 'T001027']",10
C00003164,63.48154289611515,31.740771448057576,1.303184379503036,M,552755,41.1874,9.2962,"['T001074', 'T001062', 'T001021', 'T001042', 'T001093', 'T001064', 'T001056']",7
C00003165,71.49534548353641,35.747672741768206,1.2747411464776235,D,360048,38.2329,8.5058,"['T001006', 'T001043', 'T001097', 'T001095', 'T001098', 'T001037', 'T001058', 'T001089', 'T001028', 'T001024']",10
C00003166,46.96387978542636,23.48193989271318,0.171900973120799,V,410216,38.6463,8.0453,"['T001055', 'T001037', 'T001000', 'T001051', 'T001088', 'T001052', 'T001057', 'T001058']",8
C00003167,89.09598365426494,44.54799182713247,1.573774890569335,M,532479,40.0649,9.1937,"['T001072', 'T001061', 'T001077', 'T001007', 'T001009', 'T001073']",6
C00003168,49.967930223951704,24.983965111975852,1.4334260976447988,V,479736,41.4997,8.0832,"['T001035', 'T001060', 'T001020', 'T001003', 'T001068', 'T001025', 'T001092', 'T001036', 'T001044', 'T001091']",10
C00003169,42.04622251126521,21.023111255632607,2.1641385083865936,V,465807,37.1367,7.7751,['T001008'],1
C00003170,65.3354381216828,32.6677190608414,1.0240703289963222,A,375686,38.7343,7.5105,"['T001051', 'T001052', 'T001000', 'T001057', 'T001055']",5
C00003171,56.02651530527824,28.01325765263912,0.4902252498222208,D,364870,37.9072,7.7322,"['T001008', 'T001066', 'T001015', 'T001011', 'T001016', 'T001095', 'T001024', 'T001034']",8
C00003172,46.15852281695183,23.079261408475915,2.896903442841442,A,375561,41.6988,9.0644,"['T001056', 'T001093', 'T001091', 'T001070', 'T001042', 'T001014', 'T001021', 'T001064', 'T001074']",9
C00003173,13.532958896390735,6.766479448195367,2.6280905746712335,D,360069,40.9402,8.932,"['T001053', 'T001062', 'T001093', 'T001021', 'T001090', 'T001069', 'T001033', 'T001076']",8
C00003174,54.15046849090766,27.07523424545383,3.5153289663045513,M,510061,37.2615,7.6738,['T001008'],1
C00003175,83.2877008957804,41.6438504478902,0.8363335780077255,M,510034,41.3154,8.8943,"['T001092', 'T001074', 'T001021', 'T001093', 'T001042', 'T001062', 'T001014', 'T001003', 'T001068', 'T001056', 'T001064']",11
C00003176,48.95008673216906,24.47504336608453,0.4690214261565675,M,510242,42.068,8.5352,['T001071'],1
C00003177,42.27535142529806,21.13767571264903,2.8101126809535923,V,455657,38.8747,8.3699,"['T001027', 'T001058', 'T001037', 'T001088', 'T001055', 'T001087']",6
C00003178,65.54068541364123,32.770342706820614,1.4660333949348012,M,512470,39.928,8.0862,"['T001005', 'T001050', 'T001023', 'T001017', 'T001084', 'T001059', 'T001054', 'T001040', 'T001081', 'T001022', 'T001026']",11
C00003179,87.04378137905381,43.521890689526906,1.63738231700941,A,375650,38.5579,9.2727,"['T001043', 'T001075', 'T001002', 'T001080', 'T001048']",5
C00003180,37.68828358177983,18.844141790889914,1.9602789100313092,M,512482,37.9313,9.4968,"['T001048', 'T001002', 'T001018', 'T001039', 'T001047', 'T001086', 'T001038']",7
C00003181,46.1051660247392,23.0525830123696,0.4321504933651692,D,364878,41.3198,8.1995,"['T001092', 'T001068', 'T001062', 'T001044', 'T001093', 'T001003', 'T001036']",7
C00003182,13.130559255915458,6.565279627957729,1.7571907492216878,M,541171,39.4788,7.4713,"['T001049', 'T001054', 'T001050', 'T001081']",4
C00003183,81.61673703409228,40.80836851704614,2.7626010184821252,M,515635,41.8643,8.5038,"['T001091', 'T001071', 'T001020', 'T001014', 'T001092']",5
C00003184,18.261091254919513,9.130545627459757,2.803235758300306,M,530770,39.7945,8.6382,"['T001059', 'T001007', 'T001013', 'T001004', 'T001079']",5
C00003185,41.43758000356472,20.71879000178236,3.3267153094081015,M,518988,39.1809,7.4205,"['T001057', 'T001088']",2
C00003186,91.2606333075645,45.63031665378225,1.969005728916927,M,536468,38.5843,8.0183,"['T001098', 'T001051', 'T001024', 'T001000', 'T001057', 'T001052', 'T001058', 'T001037']",8
C00003187,16.62554708597611,8.312773542988054,1.1859844559404116,M,518179,37.1881,9.3867,"['T001038', 'T001078', 'T001067']",3
C00003188,75.56101874705273,37.780509373526364,3.594379682798121,V,410216,37.6238,9.0675,"['T001038', 'T001067', 'T001039', 'T001096', 'T001031']",5
C00003189,34.27621620691946,17.13810810345973,3.4311927298214124,V,464406,41.4327,8.2894,"['T001044', 'T001060', 'T001091', 'T001093', 'T001068', 'T001020', 'T001036', 'T001092', 'T001062', 'T001003']",10
C00003190,87.3809863662337,43.69049318311685,0.0625973188350808,A,375562,39.7545,7.7676,"['T001005', 'T001084', 'T001054', 'T001050', 'T001081', 'T001049', 'T001022', 'T001017', 'T001026', 'T001023']",10
C00003191,23.242948958209624,11.621474479104812,1.5391460213498411,D,364343,39.8905,7.4847,"['T001084', 'T001023', 'T001054', 'T001026', 'T001017', 'T001085', 'T001081', 'T001050', 'T001005']",9
C00003192,24.790356851935922,12.395178425967961,1.864552694022303,M,524722,40.2765,8.7153,"['T001040', 'T001007', 'T001033', 'T001009', 'T001077', 'T001069']",6
C00003193,54.597263060368476,27.298631530184238,0.5956232521175768,D,367016,40.8648,7.5929,"['T001045', 'T001032', 'T001010', 'T001083']",4
C00003194,12.637328298951704,6.318664149475852,1.6768555670592655,M,510024,37.7039,7.6778,"['T001034', 'T001008', 'T001066', 'T001011', 'T001016', 'T001015']",6
C00003195,88.42144322312917,44.21072161156459,2.1529067411704,V,409016,41.4904,7.6289,"['T001044', 'T001020', 'T001025', 'T001035', 'T001036']",5
C00003196,18.30702065144441,9.153510325722205,2.8173568979138377,D,364082,37.4044,8.7693,"['T001031', 'T001038', 'T001096', 'T001046']",4
C00003197,62.27303837238005,31.136519186190025,2.647433264886705,D,361840,41.3536,7.5446,"['T001035', 'T001044', 'T001036']",3
C00003198,10.560810926057803,5.2804054630289015,1.7522229974844343,V,477922,37.3634,9.3608,"['T001067', 'T001039', 'T001038', 'T001078']",4
C00003199,85.83633357481236,42.91816678740618,2.980407149489884,A,375686,39.5215,8.8945,"['T001004', 'T001079', 'T001030', 'T001013', 'T001059', 'T001063', 'T001094', 'T001019']",8
C00003200,72.5608591102353,36.28042955511765,3.3175773009940164,A,375618,41.0245,8.5463,"['T001076', 'T001093', 'T001021', 'T001065', 'T001003']",5
C00003201,8.151714076879175,4.075857038439588,0.36018399284104463,D,364321,40.8315,9.3924,"['T001012', 'T001053', 'T001069']",3
C00003202,9.91272162122036,4.95636081061018,2.9038897518133338,D,361860,41.7509,7.5715,"['T001025', 'T001020', 'T001044', 'T001035']",4
C00003203,52.23597719441648,26.11798859720824,0.5144202147631631,M,528069,39.9375,9.0714,"['T001077', 'T001061', 'T001072', 'T001007', 'T001073']",5
C00003204,32.087433942567785,16.043716971283892,2.786880397017773,A,375617,37.5203,7.8214,"['T001066', 'T001008']",2
C00003205,75.85306336958865,37.92653168479433,1.4895191598317523,V,454647,41.1897,8.8912,"['T001042', 'T001093', 'T001003', 'T001076', 'T001056', 'T001064', 'T001090', 'T001074', 'T001021', 'T001014', 'T001068', 'T001062']",12
C00003206,97.3634595130349,48.68172975651745,1.865326222706316,V,403567,39.4782,8.2015,"['T001079', 'T001054', 'T001022', 'T001013', 'T001029', 'T001004', 'T001059']",7
C00003207,52.183961231956204,26.091980615978102,2.1489213941468877,D,360063,38.4862,7.5963,"['T001000', 'T001052', 'T001057', 'T001024', 'T001051']",5
C00003208,44.34800393694956,22.17400196847478,3.9592548328853057,V,406036,38.2634,9.4031,"['T001048', 'T001075', 'T001086', 'T001018', 'T001002', 'T001047']",6
C00003209,25.73924474110114,12.86962237055057,1.9254369000101268,D,360038,41.3419,9.4772,"['T001021', 'T001064', 'T001056', 'T001074', 'T001070', 'T001042']",6
C00003210,33.95395765658893,16.976978828294467,0.49528079073959264,M,518772,41.2749,7.6975,"['T001035', 'T001044', 'T001036']",3
C00003211,64.11175257000512,32.05587628500256,0.40365311264171577,D,364876,38.6689,7.4133,"['T001057', 'T001000', 'T001052', 'T001051', 'T001055']",5
C00003212,70.35301908709292,35.17650954354646,0.25070262447353064,A,375562,40.5896,7.5101,"['T001010', 'T001005', 'T001085', 'T001083', 'T001045', 'T001032']",6
C00003213,24.14305724594896,12.07152862297448,0.6528847063109096,D,361840,41.396,9.297,"['T001093', 'T001070', 'T001042', 'T001064', 'T001014']",5
C00003214,46.56541639275969,23.282708196379843,1.6216598713035175,A,375561,37.0709,7.5158,"['T001029', 'T001006', 'T001030', 'T001063', 'T001075', 'T001092', 'T001094', 'T001069', 'T001001', 'T001071', 'T001093', 'T001054']",12
C00003215,14.363011935127256,7.181505967563628,3.7021976557293037,D,360048,38.5695,8.7778,"['T001075', 'T001058', 'T001080', 'T001098', 'T001027', 'T001037', 'T001097', 'T001089', 'T001087']",9
C00003216,55.710394099769694,27.855197049884847,0.552545500967931,A,375618,37.5191,7.8641,"['T001008', 'T001066', 'T001015']",3
C00003217,92.77155515606204,46.38577757803102,0.9568193434138434,M,524722,40.6462,8.5032,"['T001076', 'T001033', 'T001090', 'T001065', 'T001009', 'T001040', 'T001001']",7
C00003218,72.79898337740615,36.39949168870307,0.19454907393742005,V,415170,40.0877,8.7916,"['T001040', 'T001007', 'T001009', 'T001077']",4
C00003219,84.21713493546287,42.10856746773143,2.669299117982326,M,530977,37.9112,9.2933,"['T001018', 'T001002', 'T001096', 'T001047', 'T001075', 'T001097', 'T001086', 'T001039', 'T001038', 'T001048']",10
C00003220,63.77077270251177,31.885386351255885,2.2334829519664856,V,455230,39.5127,8.8201,"['T001063', 'T001079', 'T001094', 'T001030', 'T001004']",5
C00003221,89.46568173786358,44.73284086893179,0.6660081163277414,V,410344,40.2923,8.7494,"['T001033', 'T001077', 'T001069', 'T001009', 'T001007', 'T001040']",6
C00003222,5.631829092724387,2.8159145463621935,3.1088328036246273,V,465963,38.2775,9.2509,"['T001043', 'T001086', 'T001097', 'T001018', 'T001089', 'T001047']",6
C00003223,38.34924944897152,19.17462472448576,1.1861856703249396,A,377893,37.7428,9.4553,"['T001086', 'T001047', 'T001039', 'T001067', 'T001018', 'T001038', 'T001002']",7
C00003224,31.883476468082605,15.941738234041303,0.49734433690289226,V,465965,38.7837,8.4755,"['T001098', 'T001058', 'T001027', 'T001037', 'T001043', 'T001087']",6
C00003225,8.283980495013353,4.141990247506676,2.4786660674151553,V,465964,38.2482,7.9771,"['T001015', 'T001016', 'T001098', 'T001052', 'T001028', 'T001024', 'T001034', 'T001095', 'T001037', 'T001011']",10
C00003226,68.66852650697325,34.334263253486625,0.9900514899961257,D,361369,39.2316,9.3894,"['T001082', 'T001019', 'T001030', 'T001094', 'T001041', 'T001080', 'T001063', 'T001099']",8
C00003227,65.46037700342774,32.73018850171387,2.526292016989758,D,360063,40.0154,7.6555,"['T001017', 'T001050', 'T001085', 'T001081', 'T001023', 'T001054', 'T001084', 'T001026', 'T001005']",9
C00003228,50.66527846967219,25.332639234836094,1.942010998447127,D,360062,39.8514,7.9476,"['T001084', 'T001017', 'T001023', 'T001005', 'T001022', 'T001081', 'T001054', 'T001050', 'T001026', 'T001059']",10
C00003229,20.39809437316178,10.19904718658089,0.4823092583466666,A,375581,41.4684,7.5316,"['T001035', 'T001044', 'T001020', 'T001036']",4
C00003230,86.5976305080271,43.29881525401355,3.746727216911537,D,361800,37.0526,9.3062,"['T001078', 'T001067']",2
C00003231,80.58101183479785,40.290505917398924,2.6946597179374123,M,515853,39.9132,7.8005,"['T001026', 'T001054', 'T001081', 'T001005', 'T001023', 'T001084', 'T001017', 'T001085', 'T001050']",9
C00003232,67.7580141974411,33.87900709872055,0.4982854331382458,V,492194,40.1024,8.7487,"['T001077', 'T001040', 'T001009', 'T001007']",4
C00003233,81.40703323511872,40.70351661755936,1.5629477247005878,V,454648,38.805,9.4838,"['T001080', 'T001082', 'T001041']",3
C00003234,27.864322582371713,13.932161291185857,2.4026272544543126,M,524723,39.0889,9.0405,"['T001063', 'T001041', 'T001030', 'T001087', 'T001027', 'T001094', 'T001019', 'T001082', 'T001080']",9
C00003235,31.265547036883046,15.632773518441523,3.430248367194983,M,528069,39.638,7.5657,"['T001054', 'T001081', 'T001084', 'T001022', 'T001050', 'T001049']",6
C00003236,24.902319535480363,12.451159767740181,2.3002830706492032,A,375561,38.8457,9.027,"['T001080', 'T001027', 'T001063', 'T001082', 'T001043', 'T001087']",6
C00003237,5.6924912725632355,2.8462456362816178,0.7311071064565109,D,364111,41.3957,7.6799,"['T001020', 'T001036', 'T001035', 'T001044', 'T001060']",5
C00003238,97.52116899601683,48.76058449800841,0.5768148738432357,M,515635,40.6985,9.0297,"['T001053', 'T001069', 'T001076', 'T001033', 'T001009', 'T001012']",6
C00003239,84.39888082853106,42.19944041426553,1.9705167535695756,V,425706,38.311,8.8077,"['T001043', 'T001086', 'T001048', 'T001097', 'T001089', 'T001075']",6
C00003240,7.057697312962242,3.528848656481121,1.2888707131766273,A,375561,38.9261,8.8434,"['T001087', 'T001082', 'T001043', 'T001027', 'T001080', 'T001063']",6
C00003241,84.72620857781021,42.363104288905106,3.3367885792412095,M,515635,38.3142,8.1169,"['T001037', 'T001034', 'T001015', 'T001028', 'T001011', 'T001024', 'T001095', 'T001098', 'T001058', 'T001052']",10
C00003242,30.791900684517415,15.395950342258708,0.7533860847084473,A,375561,41.4278,8.7109,"['T001021', 'T001074', 'T001003', 'T001060', 'T001091', 'T001062', 'T001068', 'T001014', 'T001042', 'T001093', 'T001056', 'T001092']",12
C00003243,27.631894474740857,13.815947237370429,3.5335818559893997,D,364082,41.9617,9.2857,['T001070'],1
C00003244,22.05237396793631,11.026186983968156,3.466131559907081,D,364878,37.323,9.2398,"['T001078', 'T001067', 'T001039', 'T001038']",4
C00003245,47.10287342874658,23.55143671437329,2.941142671962724,M,515878,38.8544,8.4161,"['T001043', 'T001027', 'T001055', 'T001088', 'T001037', 'T001058', 'T001087']",7
C00003246,87.8100542457758,43.9050271228879,3.474202213856169,V,407548,40.7957,8.3682,"['T001033', 'T001032', 'T001076', 'T001065', 'T001001', 'T001090']",6
C00003247,45.76062317313639,22.880311586568194,2.018664114788384,A,375563,40.5084,7.9617,"['T001065', 'T001085', 'T001026', 'T001032', 'T001001', 'T001017', 'T001040', 'T001045', 'T001010', 'T001005']",10
C00003248,92.89838676005732,46.44919338002866,3.8711880299059,V,421510,38.3511,8.6185,"['T001048', 'T001075', 'T001037', 'T001097', 'T001043', 'T001089', 'T001028', 'T001058', 'T001098']",9
C00003249,20.500711109918015,10.250355554959008,2.297990797325421,A,375574,40.7175,8.1119,"['T001032', 'T001090', 'T001065', 'T001001']",4
C00003250,58.251958115102205,29.125979057551103,0.8141928325743515,M,524725,40.6454,9.4281,"['T001069', 'T001012', 'T001053']",3
C00003251,90.1094195649017,45.05470978245085,0.10886169668762413,M,524725,38.6351,9.1571,"['T001048', 'T001080', 'T001075', 'T001043']",4
C00003252,53.422675823240745,26.711337911620372,0.6548084068323958,M,520629,40.8613,8.72,"['T001065', 'T001069', 'T001062', 'T001090', 'T001033', 'T001076']",6
C00003253,46.32645085810086,23.16322542905043,0.23821327240216394,M,518627,37.8846,8.0805,"['T001034', 'T001016', 'T001066', 'T001095', 'T001011', 'T001024', 'T001028', 'T001015', 'T001008', 'T001006']",10
